"","SID","Alpha","X","age","friend","friendSelectedResponse","viewing_status","collabtype","Chance","Amount","response_self"
"3666","YF978",0.776098805971177,3649,20.18333333,"YF979","certain","shared","DesiredAntagonistic",10,30,"chance"
"3667","YF978",0.776098805971177,3650,20.18333333,"YF979","certain","shared","DesiredAntagonistic",90,5,"chance"
"3668","YF978",0.776098805971177,3655,20.18333333,"YF979","chance","shared","DesiredAntagonistic",90,10,"chance"
"3669","YF978",0.776098805971177,3656,20.18333333,"YF979","chance","shared","DesiredAntagonistic",90,30,"certain"
"3670","YF978",0.776098805971177,3657,20.18333333,"YF979","chance","shared","DesiredAntagonistic",75,40,"chance"
"3671","YF978",0.776098805971177,3658,20.18333333,"YF979","chance","shared","DesiredAntagonistic",25,40,"chance"
"3672","YF978",0.776098805971177,3659,20.18333333,"YF979","certain","shared","DesiredAntagonistic",10,10,"chance"
"3673","YF978",0.776098805971177,3660,20.18333333,"YF979","chance","shared","DesiredAntagonistic",75,100,"certain"
"3674","YF978",0.776098805971177,3661,20.18333333,"YF979","certain","shared","DesiredAntagonistic",10,5,"certain"
"3675","YF978",0.776098805971177,3662,20.18333333,"YF979","chance","shared","DesiredAntagonistic",75,50,"chance"
"3676","YF978",0.776098805971177,3663,20.18333333,"YF979","chance","shared","DesiredAntagonistic",75,30,"chance"
"3677","YF978",0.776098805971177,3664,20.18333333,"YF979","certain","shared","DesiredAntagonistic",25,30,"certain"
"3678","YF978",0.776098805971177,3652,20.18333333,"YF979","chance","shared","DesiredAntagonistic",25,100,"chance"
"3679","YF978",0.776098805971177,3653,20.18333333,"YF979","certain","shared","DesiredAntagonistic",10,40,"chance"
"3680","YF978",0.776098805971177,3654,20.18333333,"YF979","chance","shared","DesiredAntagonistic",50,50,"certain"
"3681","YF978",0.776098805971177,3641,20.18333333,"YF979","chance","shared","DesiredAntagonistic",90,20,"chance"
"3682","YF978",0.776098805971177,3642,20.18333333,"YF979","chance","shared","DesiredAntagonistic",90,100,"chance"
"3683","YF978",0.776098805971177,3643,20.18333333,"YF979","chance","shared","DesiredAntagonistic",75,20,"certain"
"3684","YF978",0.776098805971177,3644,20.18333333,"YF979","certain","shared","DesiredAntagonistic",50,10,"certain"
"3685","YF978",0.776098805971177,3645,20.18333333,"YF979","certain","shared","DesiredAntagonistic",10,100,"certain"
"3686","YF978",0.776098805971177,3671,20.18333333,"YF979","chance","shared","DesiredAntagonistic",50,20,"chance"
"3687","YF978",0.776098805971177,3672,20.18333333,"YF979","certain","shared","DesiredAntagonistic",75,5,"chance"
"3688","YF978",0.776098805971177,3673,20.18333333,"YF979","chance","shared","DesiredAntagonistic",90,50,"chance"
"3689","YF978",0.776098805971177,3674,20.18333333,"YF979","certain","shared","DesiredAntagonistic",10,20,"certain"
"3690","YF978",0.776098805971177,3675,20.18333333,"YF979","chance","shared","DesiredAntagonistic",50,100,"certain"
"3691","YF978",0.776098805971177,3667,20.18333333,"YF979","chance","shared","DesiredAntagonistic",75,10,"certain"
"3692","YF978",0.776098805971177,3668,20.18333333,"YF979","certain","shared","DesiredAntagonistic",10,50,"chance"
"3693","YF978",0.776098805971177,3665,20.18333333,"YF979","certain","shared","DesiredAntagonistic",25,10,"chance"
"3694","YF978",0.776098805971177,3666,20.18333333,"YF979","certain","shared","DesiredAntagonistic",50,5,"chance"
"3695","YF978",0.776098805971177,3669,20.18333333,"YF979","chance","shared","DesiredAntagonistic",25,50,"chance"
"3696","YF978",0.776098805971177,3670,20.18333333,"YF979","certain","shared","DesiredAntagonistic",25,20,"chance"
"3697","YF979",0.850559376028625,3691,20.06944444,"YF978","chance","shared","DesiredAntagonistic",90,40,"certain"
"3698","YF979",0.850559376028625,3692,20.06944444,"YF978","chance","shared","DesiredAntagonistic",10,100,"chance"
"3699","YF979",0.850559376028625,3686,20.06944444,"YF978","chance","shared","DesiredAntagonistic",50,100,"certain"
"3700","YF979",0.850559376028625,3687,20.06944444,"YF978","certain","shared","DesiredAntagonistic",10,20,"chance"
"3701","YF979",0.850559376028625,3688,20.06944444,"YF978","chance","shared","DesiredAntagonistic",90,100,"certain"
"3702","YF979",0.850559376028625,3689,20.06944444,"YF978","chance","shared","DesiredAntagonistic",50,10,"chance"
"3703","YF979",0.850559376028625,3690,20.06944444,"YF978","chance","shared","DesiredAntagonistic",75,20,"certain"
"3704","YF979",0.850559376028625,3704,20.06944444,"YF978","chance","shared","DesiredAntagonistic",25,100,"certain"
"3705","YF979",0.850559376028625,3705,20.06944444,"YF978","certain","shared","DesiredAntagonistic",50,50,"certain"
"3706","YF979",0.850559376028625,3693,20.06944444,"YF978","certain","shared","DesiredAntagonistic",90,20,"certain"
"3707","YF979",0.850559376028625,3694,20.06944444,"YF978","certain","shared","DesiredAntagonistic",50,30,"certain"
"3708","YF979",0.850559376028625,3695,20.06944444,"YF978","chance","shared","DesiredAntagonistic",75,50,"certain"
"3709","YF979",0.850559376028625,3696,20.06944444,"YF978","certain","shared","DesiredAntagonistic",75,100,"certain"
"3710","YF979",0.850559376028625,3697,20.06944444,"YF978","chance","shared","DesiredAntagonistic",10,5,"chance"
"3711","YF979",0.850559376028625,3698,20.06944444,"YF978","certain","shared","DesiredAntagonistic",75,40,"certain"
"3712","YF979",0.850559376028625,3699,20.06944444,"YF978","certain","shared","DesiredAntagonistic",90,30,"certain"
"3713","YF979",0.850559376028625,3700,20.06944444,"YF978","chance","shared","DesiredAntagonistic",25,40,"chance"
"3714","YF979",0.850559376028625,3701,20.06944444,"YF978","chance","shared","DesiredAntagonistic",10,10,"chance"
"3715","YF979",0.850559376028625,3702,20.06944444,"YF978","certain","shared","DesiredAntagonistic",25,20,"chance"
"3716","YF979",0.850559376028625,3703,20.06944444,"YF978","certain","shared","DesiredAntagonistic",50,20,"certain"
"3717","YF979",0.850559376028625,3676,20.06944444,"YF978","chance","shared","DesiredAntagonistic",25,30,"chance"
"3718","YF979",0.850559376028625,3677,20.06944444,"YF978","chance","shared","DesiredAntagonistic",25,10,"chance"
"3719","YF979",0.850559376028625,3678,20.06944444,"YF978","chance","shared","DesiredAntagonistic",10,30,"chance"
"3720","YF979",0.850559376028625,3679,20.06944444,"YF978","chance","shared","DesiredAntagonistic",75,10,"certain"
"3721","YF979",0.850559376028625,3680,20.06944444,"YF978","chance","shared","DesiredAntagonistic",25,5,"chance"
"3722","YF979",0.850559376028625,3681,20.06944444,"YF978","chance","shared","DesiredAntagonistic",75,30,"certain"
"3723","YF979",0.850559376028625,3682,20.06944444,"YF978","chance","shared","DesiredAntagonistic",50,5,"chance"
"3724","YF979",0.850559376028625,3683,20.06944444,"YF978","chance","shared","DesiredAntagonistic",75,5,"chance"
"3725","YF979",0.850559376028625,3684,20.06944444,"YF978","chance","shared","DesiredAntagonistic",10,50,"chance"
"3726","YF979",0.850559376028625,3685,20.06944444,"YF978","certain","shared","DesiredAntagonistic",25,50,"certain"
"3727","YF979",0.850559376028625,3708,20.06944444,"YF978","certain","shared","DesiredAntagonistic",10,40,"chance"
"3728","YF979",0.850559376028625,3709,20.06944444,"YF978","certain","shared","DesiredAntagonistic",90,10,"certain"
"3729","YF979",0.850559376028625,3706,20.06944444,"YF978","chance","shared","DesiredAntagonistic",90,5,"chance"
"3730","YF979",0.850559376028625,3707,20.06944444,"YF978","chance","shared","DesiredAntagonistic",90,50,"certain"
"3731","YF979",0.850559376028625,3710,20.06944444,"YF978","chance","shared","DesiredAntagonistic",50,40,"certain"
"3732","YF982",0.97860618436124,3727,21.14722222,"YF983","chance","shared","DesiredAntagonistic",90,10,"chance"
"3733","YF982",0.97860618436124,3728,21.14722222,"YF983","certain","shared","DesiredAntagonistic",90,50,"chance"
"3734","YF982",0.97860618436124,3730,21.14722222,"YF983","chance","shared","DesiredAntagonistic",50,40,"chance"
"3735","YF982",0.97860618436124,3731,21.14722222,"YF983","chance","shared","DesiredAntagonistic",50,50,"chance"
"3736","YF982",0.97860618436124,3732,21.14722222,"YF983","chance","shared","DesiredAntagonistic",50,10,"chance"
"3737","YF982",0.97860618436124,3729,21.14722222,"YF983","certain","shared","DesiredAntagonistic",10,40,"certain"
"3738","YF982",0.97860618436124,3738,21.14722222,"YF983","certain","shared","DesiredAntagonistic",50,100,"chance"
"3739","YF982",0.97860618436124,3739,21.14722222,"YF983","chance","shared","DesiredAntagonistic",10,50,"certain"
"3740","YF982",0.97860618436124,3740,21.14722222,"YF983","certain","shared","DesiredAntagonistic",10,20,"certain"
"3741","YF982",0.97860618436124,3741,21.14722222,"YF983","chance","shared","DesiredAntagonistic",25,20,"certain"
"3742","YF982",0.97860618436124,3742,21.14722222,"YF983","certain","shared","DesiredAntagonistic",50,20,"chance"
"3743","YF982",0.97860618436124,3743,21.14722222,"YF983","certain","shared","DesiredAntagonistic",90,100,"chance"
"3744","YF982",0.97860618436124,3744,21.14722222,"YF983","chance","shared","DesiredAntagonistic",10,100,"chance"
"3745","YF982",0.97860618436124,3745,21.14722222,"YF983","certain","shared","DesiredAntagonistic",50,30,"chance"
"3746","YF982",0.97860618436124,3733,21.14722222,"YF983","chance","shared","DesiredAntagonistic",90,20,"chance"
"3747","YF982",0.97860618436124,3734,21.14722222,"YF983","certain","shared","DesiredAntagonistic",90,40,"chance"
"3748","YF982",0.97860618436124,3735,21.14722222,"YF983","certain","shared","DesiredAntagonistic",75,20,"chance"
"3749","YF982",0.97860618436124,3736,21.14722222,"YF983","certain","shared","DesiredAntagonistic",25,50,"chance"
"3750","YF982",0.97860618436124,3737,21.14722222,"YF983","chance","shared","DesiredAntagonistic",75,5,"certain"
"3751","YF982",0.97860618436124,3711,21.14722222,"YF983","chance","shared","DesiredAntagonistic",75,10,"chance"
"3752","YF982",0.97860618436124,3712,21.14722222,"YF983","chance","shared","DesiredAntagonistic",75,30,"chance"
"3753","YF982",0.97860618436124,3713,21.14722222,"YF983","chance","shared","DesiredAntagonistic",25,30,"chance"
"3754","YF982",0.97860618436124,3714,21.14722222,"YF983","chance","shared","DesiredAntagonistic",25,10,"certain"
"3755","YF982",0.97860618436124,3715,21.14722222,"YF983","chance","shared","DesiredAntagonistic",10,30,"certain"
"3756","YF982",0.97860618436124,3716,21.14722222,"YF983","certain","shared","DesiredAntagonistic",25,5,"certain"
"3757","YF982",0.97860618436124,3717,21.14722222,"YF983","certain","shared","DesiredAntagonistic",50,5,"certain"
"3758","YF982",0.97860618436124,3718,21.14722222,"YF983","chance","shared","DesiredAntagonistic",10,10,"certain"
"3759","YF982",0.97860618436124,3719,21.14722222,"YF983","chance","shared","DesiredAntagonistic",90,30,"chance"
"3760","YF982",0.97860618436124,3720,21.14722222,"YF983","certain","shared","DesiredAntagonistic",75,40,"chance"
"3761","YF982",0.97860618436124,3721,21.14722222,"YF983","chance","shared","DesiredAntagonistic",75,50,"chance"
"3762","YF982",0.97860618436124,3722,21.14722222,"YF983","certain","shared","DesiredAntagonistic",10,5,"certain"
"3763","YF982",0.97860618436124,3723,21.14722222,"YF983","certain","shared","DesiredAntagonistic",25,40,"chance"
"3764","YF982",0.97860618436124,3724,21.14722222,"YF983","chance","shared","DesiredAntagonistic",75,100,"chance"
"3765","YF982",0.97860618436124,3725,21.14722222,"YF983","chance","shared","DesiredAntagonistic",90,5,"certain"
"3766","YF982",0.97860618436124,3726,21.14722222,"YF983","chance","shared","DesiredAntagonistic",25,100,"chance"
"3767","YF983",0.998861942764426,3767,20.47222222,"YF982","chance","shared","DesiredAntagonistic",10,10,"certain"
"3768","YF983",0.998861942764426,3768,20.47222222,"YF982","certain","shared","DesiredAntagonistic",75,40,"chance"
"3769","YF983",0.998861942764426,3769,20.47222222,"YF982","chance","shared","DesiredAntagonistic",10,5,"certain"
"3770","YF983",0.998861942764426,3770,20.47222222,"YF982","certain","shared","DesiredAntagonistic",75,50,"chance"
"3771","YF983",0.998861942764426,3771,20.47222222,"YF982","chance","shared","DesiredAntagonistic",75,5,"certain"
"3772","YF983",0.998861942764426,3772,20.47222222,"YF982","certain","shared","DesiredAntagonistic",50,20,"chance"
"3773","YF983",0.998861942764426,3773,20.47222222,"YF982","chance","shared","DesiredAntagonistic",10,20,"certain"
"3774","YF983",0.998861942764426,3774,20.47222222,"YF982","chance","shared","DesiredAntagonistic",10,50,"chance"
"3775","YF983",0.998861942764426,3775,20.47222222,"YF982","certain","shared","DesiredAntagonistic",25,20,"certain"
"3776","YF983",0.998861942764426,3776,20.47222222,"YF982","certain","shared","DesiredAntagonistic",25,50,"chance"
"3777","YF983",0.998861942764426,3777,20.47222222,"YF982","certain","shared","DesiredAntagonistic",50,100,"chance"
"3778","YF983",0.998861942764426,3778,20.47222222,"YF982","certain","shared","DesiredAntagonistic",75,10,"certain"
"3779","YF983",0.998861942764426,3779,20.47222222,"YF982","chance","shared","DesiredAntagonistic",25,10,"certain"
"3780","YF983",0.998861942764426,3780,20.47222222,"YF982","certain","shared","DesiredAntagonistic",75,30,"chance"
"3781","YF983",0.998861942764426,3754,20.47222222,"YF982","certain","shared","DesiredAntagonistic",90,20,"chance"
"3782","YF983",0.998861942764426,3755,20.47222222,"YF982","chance","shared","DesiredAntagonistic",50,10,"chance"
"3783","YF983",0.998861942764426,3756,20.47222222,"YF982","certain","shared","DesiredAntagonistic",75,20,"chance"
"3784","YF983",0.998861942764426,3757,20.47222222,"YF982","certain","shared","DesiredAntagonistic",50,50,"chance"
"3785","YF983",0.998861942764426,3758,20.47222222,"YF982","chance","shared","DesiredAntagonistic",10,40,"certain"
"3786","YF983",0.998861942764426,3746,20.47222222,"YF982","certain","shared","DesiredAntagonistic",90,40,"chance"
"3787","YF983",0.998861942764426,3747,20.47222222,"YF982","chance","shared","DesiredAntagonistic",25,5,"certain"
"3788","YF983",0.998861942764426,3748,20.47222222,"YF982","chance","shared","DesiredAntagonistic",50,5,"certain"
"3789","YF983",0.998861942764426,3749,20.47222222,"YF982","chance","shared","DesiredAntagonistic",10,30,"certain"
"3790","YF983",0.998861942764426,3750,20.47222222,"YF982","certain","shared","DesiredAntagonistic",25,30,"certain"
"3791","YF983",0.998861942764426,3751,20.47222222,"YF982","certain","shared","DesiredAntagonistic",50,30,"chance"
"3792","YF983",0.998861942764426,3752,20.47222222,"YF982","certain","shared","DesiredAntagonistic",10,100,"chance"
"3793","YF983",0.998861942764426,3753,20.47222222,"YF982","certain","shared","DesiredAntagonistic",90,100,"chance"
"3794","YF983",0.998861942764426,3762,20.47222222,"YF982","certain","shared","DesiredAntagonistic",25,100,"certain"
"3795","YF983",0.998861942764426,3759,20.47222222,"YF982","chance","shared","DesiredAntagonistic",90,5,"certain"
"3796","YF983",0.998861942764426,3760,20.47222222,"YF982","certain","shared","DesiredAntagonistic",90,50,"chance"
"3797","YF983",0.998861942764426,3761,20.47222222,"YF982","certain","shared","DesiredAntagonistic",90,10,"certain"
"3798","YF983",0.998861942764426,3766,20.47222222,"YF982","certain","shared","DesiredAntagonistic",25,40,"certain"
"3799","YF983",0.998861942764426,3763,20.47222222,"YF982","certain","shared","DesiredAntagonistic",50,40,"chance"
"3800","YF983",0.998861942764426,3764,20.47222222,"YF982","certain","shared","DesiredAntagonistic",90,30,"chance"
"3801","YF983",0.998861942764426,3765,20.47222222,"YF982","certain","shared","DesiredAntagonistic",75,100,"chance"
"3802","YF984",0.4879364145228,3781,21.675,"YF985","certain","shared","DesiredAntagonistic",90,5,"certain"
"3803","YF984",0.4879364145228,3782,21.675,"YF985","chance","shared","DesiredAntagonistic",50,100,"chance"
"3804","YF984",0.4879364145228,3783,21.675,"YF985","certain","shared","DesiredAntagonistic",25,20,"certain"
"3805","YF984",0.4879364145228,3784,21.675,"YF985","chance","shared","DesiredAntagonistic",25,50,"certain"
"3806","YF984",0.4879364145228,3785,21.675,"YF985","certain","shared","DesiredAntagonistic",10,20,"certain"
"3807","YF984",0.4879364145228,3807,21.675,"YF985","certain","shared","DesiredAntagonistic",75,100,"chance"
"3808","YF984",0.4879364145228,3808,21.675,"YF985","chance","shared","DesiredAntagonistic",75,50,"chance"
"3809","YF984",0.4879364145228,3809,21.675,"YF985","certain","shared","DesiredAntagonistic",25,40,"certain"
"3810","YF984",0.4879364145228,3810,21.675,"YF985","chance","shared","DesiredAntagonistic",50,40,"certain"
"3811","YF984",0.4879364145228,3811,21.675,"YF985","certain","shared","DesiredAntagonistic",50,50,"certain"
"3812","YF984",0.4879364145228,3812,21.675,"YF985","chance","shared","DesiredAntagonistic",90,10,"chance"
"3813","YF984",0.4879364145228,3813,21.675,"YF985","certain","shared","DesiredAntagonistic",90,50,"chance"
